Expedia ID,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
110892135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
110892110,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
