Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
109423224,The River Lea Escape - Charming & Bright 2BDR Flat,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
109423221,The Gwendolen Place - Contemporary 2BDR Flat w/ Terrace + Balcony,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
109423223,The Gwendolen Retreat - Inviting 2BDR Apartment with Balcony,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
