Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCStays,irb-SX01G,128923859,BEMYGUEST,Condominio Zaragoza no Parque Del Sol,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,23,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,172
EQCStays,irb-TL03G,128923712,BEMYGUEST,Vila do Mar - Porto das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,6,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-ZA01H,128923738,BEMYGUEST,Villa Equestre: Complete Vacation Home in Aquiraz | Be My Guest,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,101,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-BT01J,128923701,BEMYGUEST,Vila Costeira - Beira Mar,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,FALSE,6,3,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-AK04J,128922270,BEMYGUEST,Beach Spa Hotel,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
EQCStays,irb-NR01H,128922622,BEMYGUEST,"Apart-Hotel Iate Plaza, vista completa da Orla de Fortaleza",BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,41,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-ZL02I,128922586,BEMYGUEST,Condominio Estilo Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,FALSE,6,5,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-BQ01I,128922753,BEMYGUEST,Incrivel Resort Mandara Kauai - Porto das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,44,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,182
EQCStays,irb-SJ02I,128922725,BEMYGUEST,Loft Praia - Meireles,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,9,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-NM01I,128922297,BEMYGUEST,Bella Arte Porto das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
