Expedia ID,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
113083750,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
113083943,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
113083540,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
113083960,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
