Expedia ID,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
111081092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
111081094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
