Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
RedAwning,499179,110996580,,Timeless Mesa Hideaway 2 Bedroom Cabin,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,11,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498211,109968923,,Hampton Lakes Villa 5 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,14,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498724,109644527,,6 Bed Pool/spa Game Room In Golf Resort! 6 Bedroom Villa,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,45,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498872,110996577,,Family-friendly 3br Oasis In Powder Springs 3 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,29,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498924,110717246,,501 2 Bedroom Villa,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,40,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,237
RedAwning,499002,110553156,,42 Chelsea Place On The Park- In Heart Of Downtown 3 Bedroom Home,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,53,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,499177,110962285,,13 Waterfront Way 4 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,38,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498722,109644521,,Mickey & Mario's Fun House 12 Min From Disney! 4 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,43,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,499105,110804885,,River City Hideaway 1 Bedroom Cottage,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,40,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498539,109880983,,2nd Floor Front Side Suite - 203 by Grand Wood Suites,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,14,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498692,109644435,,"Brand New Pool Home Jurassic Park,slides & More! 12 Bedroom Villa",USA,OnboardingSucceeded,,,True,False,N/A,TRUE,6,87,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RedAwning,498586,109520532,,Villa La Isla Rp10 6 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,59,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,499054,110673814,,Hillsider 7 2 Bedroom Townhouse,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,27,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,299
RedAwning,498599,109644433,,Lovely 5 Bed Pool Home With Game Room-618nhd 5 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,74,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498814,110186477,,The Oasis 903 Formerly Phoenix West Ii 903 3 Bedroom Condo,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,74,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498446,109290924,,43 Thackwell 3 Bedroom Condo,USA,OnboardingSucceeded,,,True,False,FALSE,TRUE,6,28,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498450,109670857,,Modern Design 2bd Garden Condo Near United Center by AllSet Turnover,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,21,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,291
RedAwning,498520,111072980,,Judkins Retreat (close To Downtown) 3 Bedroom Duplex,USA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
RedAwning,498538,109880981,,2nd Floor Back Side Suite - 206 by Grand Wood Suites,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,15,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,499053,110673808,,Atrium 005 1 Bedroom Condo,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,32,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,491364,109670846,,Newly Updated Vintage 6 Bedroom Single Family Home by AllSet Turnover,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,31,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,498584,109513258,,Wagon Wheel At Rendezvous 3 Bedroom Home,USA,OnboardingSucceeded,,,True,False,FALSE,TRUE,6,42,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,TRUE,1,20
RedAwning,498465,109190082,,Coconuts 3 Bedroom Home,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,30,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RedAwning,499052,110673804,,Desert Hearts Ranch 2 Bedroom Home,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,29,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
