Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
vacayhomesentinel,722i31,116233239,,6 Wood Duck Court at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,51,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,xellmt,116233293,,17 Green Wing Teal at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,45,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,8x4sw7,116233332,,5 Belted Kingfisher at the Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,765spy,116233233,,5 Battery Road  at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,44,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,2iwjqk,116233237,,8 Snowy Egret at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,64,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,qvhkvp,116233247,,18 Bald Eagle Road at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,75,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,rzucic,116233236,,5 Ridgewood Lane at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,56,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,uw3pbg,116233248,,15 Willow Oak West at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,44,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,ts6oc8,116233319,,10 Whistling Swan at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,47,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,7u4r6m,116233234,,16 Spanish Moss at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,29,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,cov4s0,116233320,,8 Heritage Court at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,58,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,2iyl3w,116233296,,7 Spartina Crescent at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,34,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,g5ecc3,116233235,,10 Green Wing Teal at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,35,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,hpegqx,116233322,,9 Ruddy Turnstone at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,40,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
vacayhomesentinel,291fdk,116233292,,6 Willet Road at The Sea Pines Resort,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,68,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
