Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
NextPax,999198253,133166626,CityRelay,"Modern Designer Townhouse, Earl’s Court",GBR,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999232527,133399553,CityRelay,Stylish Fulham Apartment with Private Garden,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999194670,133399509,CityRelay,Cosy Wembley Flat with Garden,GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999236359,133399549,CityRelay,Notting Hill Patio Retreat,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999236666,133436889,CityRelay,Penthouse with Terrace on Maida Vale Border,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999233534,133407061,CityRelay,Bright   Modern Hampstead Apartment,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999214781,133391067,CityRelay,Stylish Chelsea Stay with Views,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999191668,133381832,CityRelay,Modern Flat Near Hyde Park,GBR,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999189006,133219166,CityRelay,Regent's Canal View Apartment,GBR,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,18,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999231116,75598315,bnbirdhomes,3BR   Almirante Reis,PRT,PendingReview,,,False,False,TRUE,TRUE,6,62,TRUE,13,13,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
NextPax,999192039,133219163,CityRelay,Modern Covent Garden Apartment,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999192435,133349759,CityRelay,​Stylish Riverside Flat Near Canary Wharf,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999238303,133138509,CityRelay,Stylish North Greenwich Balcony Stay,GBR,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,29,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
