Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCStays,ssl-UG05I,125435428,0018b00002W2tYiAAJ,SEAZONE,2-Bedroom Apt only 500m from the Beach NOS0201,BRA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCStays,ssl-FP07J,125260436,0018b00002W2tYiAAJ,SEAZONE,Cozy Apartments in Campos do Jordao LVR,BRA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,53,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
EQCStays,ssl-FN02J,125296485,0018b00002W2tYiAAJ,SEAZONE,Full Studio only 650m from the Metro NXP1005,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,18,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,gfmi-ED02J,125077728,#N/A,AllStays,Studio com vista para o Centro da Cidade - MAN1702,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,65,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,337
EQCStays,ssl-EZ07J,125177693,0018b00002W2tYiAAJ,SEAZONE,House w/ BBQ Grill 700m from the Beach JSE0382,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,17,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,ssl-FK04J,125155497,0018b00002W2tYiAAJ,SEAZONE,Side Ocean View Apt in Front of the Beach SMA0407,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,16,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,gfmi-EG01J,125077757,#N/A,AllStays,Studio com sacada no Centro - MAN1703,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,85,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,ssl-FJ06J,125048276,0018b00002W2tYiAAJ,SEAZONE,Fully equipped apartments with a prime location 600 m from Itapema Beach – LPRs,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,8,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,185
EQCStays,gfmi-EG02J,125077788,#N/A,AllStays,Studio com vista para o Centro de Curitiba-MAN1707,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,80,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,312
EQCStays,gfmi-ED04J,125077812,#N/A,AllStays,Studio em predio novo no Centro - MAN1708,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,61,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,334
