Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
108568145,The Brunswick Square Retreat - Glamorous 1BDR Flat,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
108568132,The Philbeach Gardens Place - Lovely 5BDR Flat with Terrace,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
108568135,The Earl's Court Hideaway - Warm 3BDR House,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
