Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCTravelStaytion,1052477,134482161,EQCTravelStaytion,Genteel Home San Anton 101,ESP,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1052474,134482160,EQCTravelStaytion,Genteel Home San Anton 104,ESP,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1051513,134482154,EQCTravelStaytion,Vitamin Sea - Swimming Pool  Hot Tub  Sea Views,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1050630,134482153,EQCTravelStaytion,Stylish Temple House Loft by CTHA,ZAF,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1049509,134482144,EQCTravelStaytion,Serenity on Muscat Bay,OMN,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for EQCTravelStaytion Property Id: 1049509, Expedia Property Id: 134482144, Correlation Id: 21487501-eb3d-44ef-ba3b-1fd03ee974c9 because of property missing Supplier Finance contract details. ErrorCode: POA-WS-270, Message 45761826 - Currency code OMR not supported for supplier and has propertyEventReasonCode InvalidProperty, This currency is not supported for the finance profile configured. Please work with Expedia support to address this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQCTravelStaytion,1053787,134476832,EQCTravelStaytion,Casa Due Balli   400-Year Historic Valletta House,MLT,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1053760,134474419,EQCTravelStaytion,Modern 3-Bedroom Home Near Westfield  Central Lond,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,FALSE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,694082,134474391,EQCTravelStaytion," Ginori 3  II in Firenze",ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1053755,134474374,EQCTravelStaytion,Silkhaus Premium 2BR in Golf Grand Dubai Hills,ARE,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1053749,134476332,EQCTravelStaytion,Geneve Old Town T3 Apartment,PRT,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1046830,134482118,EQCTravelStaytion,Urban Breeze   By My Getaways,GBR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1053460,134482171,EQCTravelStaytion,Genteel Home Padre Marchena 13 202,ESP,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1048989,134482143,EQCTravelStaytion,Casina Le Rene     Con Ampio giardino e Piscina Privata,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,1053783,134475755,EQCTravelStaytion,ESTRELA RIVERSIDE STUDIOS by Homing,PRT,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1048191,134482138,TravelStaytionAMER,Themed 9BR Villa  Pool  Game Room  Champions Gate,USA,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,694107,134487139,EQCTravelStaytion,Ronchetto - Appartamento Atticus,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
EQCTravelStaytion,700440,134480655,EQCTravelStaytion,Italianway Easy -  Venezia 33 - B,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1053436,134448451,EQCTravelStaytion,Barn Conversion at Kinclune Steading  Angus Glens,GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1053458,134440869,EQCTravelStaytion,Furnished Business Bay Studio w  Balcony,ARE,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1053478,134449522,TravelStaytionAMER,Classic 5BR Davidson Retreat   Walk Downtown  Pet-Friendly,USA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,1053438,134448448,EQCTravelStaytion,Kinclune House   Buildings on Private Angus Estate,GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,701977,134474763,EQCTravelStaytion,Servi 7A in Firenze with 1 bedrooms and 2 bathrooms,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
