Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
RentalsUnited,3916223,111636131,EvolveVacationRental,1 Mi to Beach: Sunny Lantana Cottage w/ Pool!,USA,OnboardingSucceeded,,,True,False,TRUE,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3906456,111083206,EvolveVacationRental,BBQ & Dine in Fenced Yard: Spacious Denver Retreat,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3198650,94395114,EvolveVacationRental,Beautiful PCB Townhome: Balcony & Resort Amenities,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3127369,102107177,EvolveVacationRental,10 Mi to WDW: Gated Townhome w/ Themed Rooms!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3149125,102933188,EvolveVacationRental,Oceanfront Panama City Beach Condo w/ Pool Access,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,42,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3139846,103442510,EvolveVacationRental,Cathedral City Condo w/ Pool & Golf Access!,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,29,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3887433,109845783,EvolveVacationRental,Walk to Water: Cozy Cabin in Green Valley Lake!,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3919708,111819237,EvolveVacationRental,13 Mi to Dtwn Riverside: SoCal Family Home!,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,35,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,3
RentalsUnited,3831671,106110527,EvolveVacationRental,Breezy PCB Retreat w/ Balcony - Walk to Beach!,USA,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3881500,109512926,EvolveVacationRental,11 Mi to South Beach: Home w/ Screened Porch!,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,324
RentalsUnited,3815199,104626854,EvolveVacationRental,"Bright Rotonda West Home w/ Patio, 7 Mi to Beach!",USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,308
RentalsUnited,3799748,103319595,EvolveVacationRental,Charming Coastal Pensacola Home 1 Mi to Palafox St,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,103
RentalsUnited,3875476,109354929,EvolveVacationRental,Home w/ Patio: Near Zoo Miami & Black Creek Canal!,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,39,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,356
RentalsUnited,3812011,104455720,EvolveVacationRental,Pet-Friendly Naples Home w/ Resort-Style Pool,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,39,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,361
RentalsUnited,3726220,100859540,EvolveVacationRental,Walk to Flagler Beach: Sunny Retreat Near Casinos,USA,OnboardingSucceeded,,,False,True,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,361
RentalsUnited,3851584,106869083,EvolveVacationRental,Chic North Miami House ~ 7 Mi to Hard Rock Stadium,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3753090,100652089,EvolveVacationRental,Prime Miramar Beach Getaway w/ Pool Access!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,314
RentalsUnited,3795891,103019306,EvolveVacationRental,Cabin w/ Hot Tub - 4 Mi to Calaveras Big Trees!,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,344
RentalsUnited,3766405,102402591,EvolveVacationRental,Davis Island Home w/ Lanai: 3 Mi to Downtown Tampa,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,330
RentalsUnited,3645659,100152689,EvolveVacationRental,"Pet-Friendly Venice Vacation Rental, 3 Mi to Beach",USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,29,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,346
RentalsUnited,3741118,100320869,EvolveVacationRental,St Augustine Poolside Oasis w/ Private Patio!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,282
RentalsUnited,3645653,98545400,EvolveVacationRental,PCB Townhome w/ Resort Amenities - Walk to Ocean!,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,252
RentalsUnited,3355302,94341271,EvolveVacationRental,"Pet-Friendly LaBelle Apt, Close to River!",USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,69
RentalsUnited,3280972,94317077,EvolveVacationRental,Elegant Port Charlotte Home < 10 Mi to Beach!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,37,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,357
RentalsUnited,3499461,94507231,EvolveVacationRental,Pool Access: Golf Course Condo in Cathedral City!,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,360
RentalsUnited,3497656,93201614,EvolveVacationRental,Florida Home ~ 10 Mi to St Pete Beach!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,279
RentalsUnited,3632113,98544945,EvolveVacationRental,< 12 Mi to Disney World: Orlando Area Home w/ Pool,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,306
RentalsUnited,3512582,94511243,EvolveVacationRental,Rooftop Deck & Mtn Views: Luxe Denver Home,USA,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,35,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3545965,98550954,EvolveVacationRental,Lakefront Keystone Heights Home w/ Boat Ramp!,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,256
