Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
NextPax,999221099,125430746,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - Bahl Apartments,PRT,OnboardingSucceeded,,,FALSE,FALSE,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999197719,124821967,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - Urban Garden Apartments,PRT,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,18,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
NextPax,65311164,125348221,0010y00001i15KRAAY,SarasotaBeachVacationsLLCUS,Excelsior: The Sky Loft,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999217386,124821393,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - Alma Invicta,PRT,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,53,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,362
NextPax,65531751,74532303,001PE00000UHSTGYA5,beachsidemanagement,A Tide that Binds Us By Beachside Mgmt,USA,PendingReview,,,FALSE,FALSE,N/A,TRUE,6,199,FALSE,13,11,"BathroomType, MandatoryFeesFacilitiesAndServices",N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
NextPax,999202063,125428351,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - Casa Conforto & Chiado,PRT,OnboardingSucceeded,,,FALSE,FALSE,FALSE,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,2
NextPax,999219931,125428656,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - The Corner Apartments,PRT,OnboardingSucceeded,,,FALSE,FALSE,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
NextPax,65531830,95800973,001PE00000UHSTGYA5,beachsidemanagement,Our House Lake House by Beachside Mgt,USA,PendingReview,,,FALSE,FALSE,N/A,TRUE,6,238,FALSE,13,12,MandatoryFeesFacilitiesAndServices,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,TRUE,1,1
NextPax,65311152,125262184,0010y00001dWOSBAA4,iTripFortMyersBeach,15041 Sandpiper Preserve Blvd #202,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,FALSE,6,1,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
NextPax,999216061,124821286,001PE00000UHSTGYA5,guestreadyportugal,GuestReady - D. Hugo Boutique Hotel B&B,PRT,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,102,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,TRUE,1,3
