Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
RentalsUnited,3804521,123760470,,GrandCaymanVillasandCondos,Rum Point Resort #403,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3804521, Expedia Property Id: 123760470, Correlation Id: 60f6689d-1f87-43c3-aaa3-c21eaafe7651 because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,3201488,123760487,,GrandCaymanVillasandCondos,Beachcomber 34,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3201488, Expedia Property Id: 123760487, Correlation Id: a70344ed-8184-48b6-bfbf-a169b4e8af62 because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4255996,123796632,,EvolveVacationRental,2 Mi to Dtwn Jax: Game-Ready Retreat w/ Yard,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230559,123796629,,EvolveVacationRental,2BR Cozy Condo w/ Pet-Friendly Vibes & WiFi,USA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,22,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3498456,123760444,,GrandCaymanVillasandCondos,Rum Point Resort #404,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3498456, Expedia Property Id: 123760444, Correlation Id: 8759aadf-1643-443f-a0bf-5faa3a8ed84b because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4231240,123796627,,EvolveVacationRental,2BR Condo Steps to the Beach & Blvd-Dog-Friendly,USA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,3201468,123760463,,GrandCaymanVillasandCondos,Beachcomber 06,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3201468, Expedia Property Id: 123760463, Correlation Id: a2786a47-9f28-4cbd-ae3f-6ff7de430617 because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4298457,123933730,,CasiolaLLC,4177 Paragraph Drive,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,FALSE,FALSE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
RentalsUnited,4239568,123813219,,SICBManagement,Sandpiper Towers 408,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,44,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4275486,123823836,,EvolveVacationRental,Steps to Ocean: Daytona Beach Condo w/ Patio!,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,71
RentalsUnited,3201483,123760491,,GrandCaymanVillasandCondos,Beachcomber 26,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3201483, Expedia Property Id: 123760491, Correlation Id: 0855698b-283b-45bb-8fa3-0fa6c218edd9 because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,3855549,123812886,,AvantStay,"The Carter by AvantStay | 4th Floor, Sleeps 48",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,63,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230945,123823827,,EvolveVacationRental,4 BR Spacious Modern Home w/ Game Room & WiFi,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4280026,123823824,,EvolveVacationRental,Near Six Flags & SeaWorld: San Antonio Family Home,USA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,4281445,123823823,,EvolveVacationRental,Walk to the Houston Farmers Market: Modern Escape,USA,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,4198368,123812654,,VTrips-VacationRentalPros,Breezy Bay Cottage,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230631,123823871,,EvolveVacationRental,Charming 2BR Duplex Close to Local Attractions,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4272889,123823822,,EvolveVacationRental,7 Mi to Philly Stadiums! Charming Apartment,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4271330,123801855,,StayGower,Tyle Teg - 3 Bedroom Holiday Home - Clydach,GBR,OnboardingSucceeded,,,TRUE,FALSE,N/A,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4274350,123809326,,AvantStay,"Smoky Mountain Cabin Near Pigeon Forge w/ Hot Tub, Movie Room & Arcade Games | Skycrest by AvantStay",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,49,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,183
RentalsUnited,4230845,123823817,,EvolveVacationRental,"6BR Home w/ a Private Pool, W & D, & Large Yard",USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3804519,123760428,,GrandCaymanVillasandCondos,Rum Point Resort #101,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3804519, Expedia Property Id: 123760428, Correlation Id: 58f87839-d971-405b-ba88-14eba7004384 because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4275794,123823895,,EvolveVacationRental,"PMC Mountainside Cabin: Hit the Trails, Play Pool!",USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4264616,123809177,,AvantStay,"2 Cozy Cottages | Private Yards, Fire Pit, Walkable Location in Spanish Village",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,64,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,171
RentalsUnited,4258710,123796750,,EvolveVacationRental,Scandia Nordic-Themed Retreat on 80 Acres w/ Sauna,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4256814,123796735,,EvolveVacationRental,Walk to Mt Snow Ski Shuttle! Condo w/ Resort Perks,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230822,123796658,,EvolveVacationRental,"Hotel Studio w/ Pool, Hot Tub & Golf",USA,OnboardingSucceeded,,,FALSE,FALSE,TRUE,TRUE,6,41,N/A,,,,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4259908,123796748,,EvolveVacationRental,On-Site Trails & Private Beach! Lake Huron Retreat,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3201487,123760492,,GrandCaymanVillasandCondos,Beachcomber 15,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3201487, Expedia Property Id: 123760492, Correlation Id: 5e2f6401-69b4-41f4-9cb1-98bcc898ba8c because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4256734,123796718,,EvolveVacationRental,Walk to Shore! Family Home By Lake Erie w/ Bikes,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4231115,123796657,,EvolveVacationRental,"Resort Condo ski-in/ski-out, Pool, Hot Tub",USA,OnboardingSucceeded,,,FALSE,FALSE,TRUE,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3498459,123760518,,GrandCaymanVillasandCondos,Rum Point Resort #405,CYM,OnboardingFailed,InvalidProperty,"Step FinanceSetup failed for RentalsUnited Property Id: 3498459, Expedia Property Id: 123760518, Correlation Id: 36fd44d0-b048-4595-b854-243d50d2157e because of property missing Customer Finance contract. ErrorCode: 52042, Message The Parent account info is missing for Customer~GrandCaymanVillasandCondos and billing currency~USD in the system and has propertyEventReasonCode InvalidProperty, Finance profile with the appropriate country and currency cannot be found, please confirm this is set up properly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalsUnited,4265089,123796744,,EvolveVacationRental,2 Mi to Gator Chateau: Vibrant Home w/ Balcony,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4259897,123796707,,EvolveVacationRental,7 Mi to Dtwn Toledo: Spacious Family Home!,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,198
RentalsUnited,4257778,123796739,,EvolveVacationRental,Great for Groups! Cle Elum Home w/ Game Room,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4231253,123796725,,EvolveVacationRental,1 BR Lakefront Hideaway w/ Fenced Yard,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,39,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4228822,123796676,,EvolveVacationRental,3 BR Lakefront House w/ Private Beach & Dock,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,183
RentalsUnited,4258502,123796702,,EvolveVacationRental,MTB Base Camp! Rustic Cabin By Mt Laguna Trails,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,182
RentalsUnited,4248876,123758553,,AvantStay,"2 Homes Near Lake Tahoe, Diamond Peak & Mt. Rose Skiing | Tahoe Dreamin' & Sky Way by AvantStay",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,49,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4262034,123796673,,EvolveVacationRental,8 Mi to Dtwn Chattanooga: Extended Stay Cottage!,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
RentalsUnited,4258891,123796664,,EvolveVacationRental,Continental Divide Views: Lakefront Keystone Condo,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,40,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230964,123728781,,EvolveVacationRental,"3BR House w/ A/C & Patio, Near Stadium & Shops",USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,22,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4260049,123796663,,EvolveVacationRental,3 Mi to Port Everglades: Modern Getaway w/ Yard,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4262809,123796639,,EvolveVacationRental,Lakefront Home w/ Poolside Lounge 11 Mi to Disney,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,23,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4249328,123728713,,EvolveVacationRental,Walk to Neskowin Beach! Creekside Oregon Retreat,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4234619,123627437,,Landing,"Landing | Beautiful 1BD, Clubhouse",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,18,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230710,123661882,,EvolveVacationRental,'Dairy Cottage' Countryside Escape w/ Patio!,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4247394,123728771,,EvolveVacationRental,5 Mi to Cedar Hill SP & Joe Pool Lake: Family Home,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,29,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4231334,123661869,,EvolveVacationRental,"Spectacular lake-View retreat w/ Deck, Grill",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,39,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230716,123728757,,EvolveVacationRental,3BR Modern 2-Story Home w/ Kitchen & Backyard,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4247488,123728724,,EvolveVacationRental,Near Trails & Slopes! Relaxed Waynesville Retreat,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,179
RentalsUnited,4231578,123728679,,EvolveVacationRental,"Lakefront Condo w/ shared Pool, Hot Tub",USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,41,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,170
RentalsUnited,4230787,123661875,,EvolveVacationRental,2BR Charming House w/ amazing Views,USA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4236431,123728708,,EvolveVacationRental,Private Hot Tub & Deck: Woodland Park Tiny Home!,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,4230668,123728784,,EvolveVacationRental,'Kerrison by Kiawah' Home w/ Deck & Fire Pit,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
