Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
RentalsUnited,3918952,111809165,111809165,AvantStay,"1127 Ochoa Buyout | 2 Units w/ Hot Tub+Mountain Views, Near Downtown",USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,45,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,305
RentalsUnited,3918950,111809164,111809164,AvantStay,NW Ochoa Dr 6 Unit Buyout -,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,45,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3918963,111809147,111809147,AvantStay,NW Ochoa Dr Buyout C (4 Units) -,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,47,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3918964,111809143,111809143,AvantStay,NW Ochoa Dr Buyout B (4 Units) -,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,43,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,300
RentalsUnited,3918946,111809161,111809161,AvantStay,1119 Ochoa Buyout | 2 Units Near Old Bend | Hot Tub + Mountain View,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,47,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3918962,111809146,111809146,AvantStay,NW Ochoa Dr Buyout A (4 Units) -,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,45,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3918945,111806852,111806852,AvantStay,"1115 Ochoa Buyout | 2 Units, Near Downtown | Hot Tub + Mountain View",USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,40,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
RentalsUnited,3918949,111809160,111809160,AvantStay,"Ochoa Full Buyout by AvantStay | 30BDR, 60 Guests | Fully Private, Near Downtown",USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,41,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,235
RentalsUnited,3917208,111675511,111675511,AvantStay,"Cherry Hills | Spacious Tahoe Cabin with Deck, Fireplace & Open Interiors",USA,OnboardingSucceeded,,,FALSE,FALSE,TRUE,TRUE,6,36,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,359
RentalsUnited,3918951,111809163,111809163,AvantStay,Ochoa Stylish 6 Unit Buyout | 15BDR Near Downtown | Mountain Views + Hot Tub,USA,OnboardingSucceeded,,,FALSE,FALSE,N/A,TRUE,6,45,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
