Property Id,System Id,API Type,API Client UUID,Created Date
39818393,1137,AR,ab649aaa-541e-4636-9402-db1e7fd12153,11/11/20 09:24
39129014,1137,AR,ab649aaa-541e-4636-9402-db1e7fd12153,11/11/20 09:24
44970467,1137,AR,ab649aaa-541e-4636-9402-db1e7fd12153,11/11/20 09:24
49130776,1137,PRODUCT_READONLY,ab649aaa-541e-4636-9402-db1e7fd12153,9/24/21 07:36
33377114,1137,BR,ab649aaa-541e-4636-9402-db1e7fd12153,3/31/21 23:27
27487852,1137,AR,ab649aaa-541e-4636-9402-db1e7fd12153,12/11/20 05:35
40102447,1137,BR,ab649aaa-541e-4636-9402-db1e7fd12153,4/7/21 06:52
29473912,1137,BR,ab649aaa-541e-4636-9402-db1e7fd12153,4/6/21 00:04
49095588,1137,PRODUCT_READONLY,ab649aaa-541e-4636-9402-db1e7fd12153,9/24/21 07:36
27426665,1137,PRODUCT_READONLY,ab649aaa-541e-4636-9402-db1e7fd12153,9/24/21 07:36
