Property Id,System Id,API Type,API Client UUID,Created Date
8470393,917,PRODUCT_READONLY,513d57cb-6df0-431b-97bf-ba70ad13a076,9/24/21 07:52
8470393,917,BR,513d57cb-6df0-431b-97bf-ba70ad13a076,4/8/21 03:47
