Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
108766270,Summit Oaks Escape,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
108764686,Vacay N Stay,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
108766776,Dunlap Cabin,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
108743402,Touch of Class,N/A,TRUE,N/A,N/A,TRUE,TRUE
108767167,Ocean Breeze Villa,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
108862455,Chic City Retreat 87,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
108751116,Jellyfish Cove,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
108767254,Chic City Retreat 93B,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
