Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCStays,irb-SX01G,128923859,0018b00001wvv4WAAQ,BEMYGUEST,Condominio Zaragoza no Parque Del Sol,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,23,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-JV10G,128923622,0018b00001wvv4WAAQ,BEMYGUEST,VG Fun | Praia do Futuro - CE,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-UQ01I,128923431,0018b00001wvv4WAAQ,BEMYGUEST,Flats Tabajara Residence,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,66,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,7,TRUE,1,1
EQCStays,irb-TL03G,128923712,0018b00001wvv4WAAQ,BEMYGUEST,Vila do Mar - Porto das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,6,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-XW02I,128922621,0018b00001wvv4WAAQ,BEMYGUEST,Grand Galeon,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-WS01I,128923046,0018b00001wvv4WAAQ,BEMYGUEST,Pousada Carnaubas - Sobral,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
EQCStays,irb-JN01I,128922968,0018b00001wvv4WAAQ,BEMYGUEST,Condominio Portal das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,49,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
EQCStays,irb-BQ01I,128922753,0018b00001wvv4WAAQ,BEMYGUEST,Incrivel Resort Mandara Kauai - Porto das Dunas,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,44,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-JV02G,128921978,0018b00001wvv4WAAQ,BEMYGUEST,Beach Living Pe na Areia por Be My Guest,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
EQCStays,rbm-IU01J,128869794,0010y00001c3ME4AAM,CARPEDIEMHOMESBR,Tropical Hub #1702 - Apto Manaira by Carpediem,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
EQCStays,rbm-IV01J,128869773,0010y00001c3ME4AAM,CARPEDIEMHOMESBR,HIT Cabo Branco #536 - Fully Equipped Studio By Carpediem,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,271
EQCStays,irb-BJ01J,128865392,0018b00001wvv4WAAQ,BEMYGUEST,Beach Class Meireles,BRA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
EQCStays,irb-AW09J,128921814,0018b00001wvv4WAAQ,BEMYGUEST,Beach-Home Pontal de Maceio,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,16,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,4
EQCStays,irb-AK04J,128922270,0018b00001wvv4WAAQ,BEMYGUEST,Beach Spa Hotel,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,3,TRUE,1,2
EQCStays,rbm-IW02J,128869730,0010y00001c3ME4AAM,CARPEDIEMHOMESBR,Beach Place Cumbuco #208B - Studio by Carpediem,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,39,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
EQCStays,irb-XB01H,128923804,0018b00001wvv4WAAQ,BEMYGUEST,Condominio Vivence,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCStays,irb-WJ01H,128922879,0018b00001wvv4WAAQ,BEMYGUEST,Hotel na Beira Mar de Fortaleza,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,24,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
EQCStays,irb-JV06G,128923606,0018b00001wvv4WAAQ,BEMYGUEST,Flat no Saint Martin,BRA,OnboardingSucceeded,,,TRUE,FALSE,FALSE,TRUE,6,111,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,TRUE,1,1
