Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
BookerTools,DB_47337,115996779,DirectBooker,Apartment Aniva - 50 m from the sea,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_47336,115996775,DirectBooker,Apartment Domenico - 50 m from the sea,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_47338,115996783,DirectBooker,Apartment Erceg,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46653,115959011,DirectBooker,Apartments Lučić,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,14,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
BookerTools,DB_46606,115996597,DirectBooker,Secret & Stylish Hideaway Apartments Zadar Old Town,HRV,OnboardingSucceeded,,,False,False,TRUE,TRUE,6,31,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,FALSE,1,0
BookerTools,DB_47250,115993582,DirectBooker,"Cozy Apartments Žute, island of Korčula",HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,17,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
