Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
108761547,The Tyrwhitt Road Place - Lovely 2BDR Flat with Garden,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
108761580,The Lewes Place - Contemporary 3BDR House with Patio,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
