Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
YourRentals,152891,130772699,,"Full house 6 bedrms, 7 beds, 3 bath Airport",CAN,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,151099,130716940,,Scrub n bush and plain bush,AUS,OnboardingSucceeded,,,False,False,FALSE,FALSE,0,0,N/A,,,,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0
YourRentals,152881,130766024,,Sea Pool and Relax Cefalù,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152588,130728156,,Wide apartment for a large group in Bibione,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152601,130731982,,Newly constructed residence with shared pool,ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152775,130726878,,Room-Cozy rooms near the airport,TUR,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152776,130704110,,Garden Apartment in centre of Bondi,AUS,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
YourRentals,152848,130756461,,"Cozy 2 bedroom Cabin sleeps 5 in Lido di Spina, Italy-Perfect Family Retreat",ITA,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152806,130735044,,"Room-Twin single bedroom in W fast wifi,",GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
YourRentals,152844,130754858,,Nice apartment near the beach with parking and wifi,ESP,OnboardingSucceeded,,,False,False,FALSE,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,FALSE,1,0
