Expedia ID,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
109738325,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
107913302,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
109603574,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
109799369,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
109675926,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
109635714,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
109782244,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
109742628,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
