Account ID,Managed by
111941506,
100850088,
93207274,
93537838,
94953151,
94349571,
94957716,
93536509,
94317855,
93547799,
94349749,
98552171,
94527577,
100100243,
106837030,
112012077,
111489688,
94500484,
93205131,
93198715,
106806309,
98545230,
109879973,
105943155,
100127306,
110920347,
94955686,
102656399,
100850350,
101207879,
93206160,
112307669,
106252139,
109354945,
109354935,
94357711,
94958408,
94325906,
94956480,
99261036,
106917430,
104518298,
100039493,
100100140,
93596825,
93537647,
111636169,
104275164,
101207899,
102107175,
109450460,
93201640,
103542736,
103660357,
94957253,
99883928,
101587819,
102537898,
94365236,
93537095,
94309724,
94469609,
109450465,
93202820,
100522805,
102339339,
94352849,
109450461,
110267677,
107424438,
94352355,
105343420,
103707804,
102283282,
93548743,
94957707,
98547385,
94386639,
106557935,
94955878,
100849798,
98554406,
94958908,
107174034,
105068597,
102005158,
100849121,
103967167,
93546467,
112012088,
111636208,
94954880,
94953972,
93202523,
98548542,
93206541,
112163961,
110475422,
106252143,
112574555,
94952521,
94413621,
93205688,
104334069,
94954161,
101502885,
93537041,
94958554,
106078194,
109512892,
100152737,
98553764,
93204855,
94958273,
94409068,
99286113,
94309633,
100694658,
100850100,
111636194,
94955692,
94362603,
101986175,
106638472,
103148230,
99549686,
98549634,
98557381,
104550380,
100448524,
100898429,
99260996,
107978038,
105943110,
107439799,
106692217,
93537950,
93537990,
94353025,
94956901,
94955322,
108961289,
106541518,
101320956,
93204067,
106465905,
105784104,
99711800,
93589448,
93536475,
93204071,
94345547,
